,date,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
74,2020-11-16 00:00:00,197.26,197.48,193.6,195.61,IEX,371892,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:55,-0.003536067892503622,-0.003536067892503622,195.61,197.26,197.48,193.6,371892,195.1406,196.7866,197.0061,193.1354,371892,"Nov 16, 20",0.06999999999999318,0.0004
73,2020-11-17 00:00:00,197.19,197.85,194.115,196.41,IEX,360356,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:43,-0.003889674681753941,-0.003889674681753941,196.41,197.19,197.85,194.115,360356,195.9387,196.7168,197.3752,193.6492,360356,"Nov 17, 20",-0.27000000000001023,-0.0014
72,2020-11-18 00:00:00,197.46,199.5,195.16,196.63,IEX,477795,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:53,-0.0025257627803596683,-0.0025257627803596683,196.63,197.46,199.5,195.16,477795,196.1581,196.9861,199.0212,194.6917,477795,"Nov 18, 20",1.3900000000000148,0.0071
71,2020-11-19 00:00:00,196.07,197.61,194.17,196.9,IEX,274370,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:51,-0.009547383309759622,-0.009547383309759622,196.9,196.07,197.61,194.17,274370,196.4275,195.5995,197.1358,193.704,274370,"Nov 19, 20",2.0999999999999943,0.0108
70,2020-11-20 00:00:00,193.97,195.92,192.49,195.92,IEX,407901,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:58,-0.0201555869872702,-0.0201555869872702,195.92,193.97,195.92,192.49,407901,195.4498,193.5045,195.4498,192.0281,407901,"Nov 20, 20",0.5900000000000034,0.0031
69,2020-11-23 00:00:00,193.38,195.64,192.76,195.0,IEX,407293,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:35,-0.023135987068094627,-0.023135987068094627,195.0,193.38,195.64,192.76,407293,194.532,192.9159,195.1705,192.2974,407293,"Nov 23, 20",-1.1100000000000136,-0.0057
68,2020-11-24 00:00:00,194.49,195.94,192.61,194.64,IEX,486606,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:43,-0.017528793695696095,-0.017528793695696095,194.64,194.49,195.94,192.61,486606,194.1729,194.0233,195.4698,192.1478,486606,"Nov 24, 20",2.8200000000000216,0.0147
67,2020-11-25 00:00:00,191.67,194.78,189.89,194.78,IEX,514415,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:49,-0.031774095776924735,-0.031774095776924735,194.78,191.67,194.78,189.89,514415,194.3126,191.21,194.3126,189.4343,514415,"Nov 25, 20",-0.6900000000000261,-0.0036
66,2020-11-27 00:00:00,192.36,193.4344,191.0,192.8,IEX,95667,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:57,-0.02828854314002826,-0.02828854314002826,192.8,192.36,193.4344,191.0,95667,192.3373,191.8984,192.9702,190.5416,95667,"Nov 27, 20",-0.789999999999992,-0.0041
65,2020-11-30 00:00:00,193.15,193.25,189.81,191.33,IEX,437788,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:52,-0.024297837947060023,-0.024297837947060023,191.33,193.15,193.25,189.81,437788,190.8708,192.6865,192.7862,189.3545,437788,"Nov 30, 20",-1.9899999999999807,-0.0102
64,2020-12-01 00:00:00,195.14,198.775,194.77,196.01,IEX,552737,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:52,-0.01424530208122864,-0.01424530208122864,196.01,195.14,198.775,194.77,552737,195.5396,194.6717,198.298,194.3026,552737,"Dec 1, 20",5.259999999999991,0.0277
63,2020-12-02 00:00:00,189.88,195.39,189.64,194.22,IEX,532060,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:55,-0.040816326530612304,-0.040816326530612304,194.22,189.88,195.39,189.64,532060,193.7539,189.4243,194.9211,189.1849,532060,"Dec 2, 20",-0.37999999999999545,-0.002
62,2020-12-03 00:00:00,190.26,191.76,189.05,189.94,IEX,275112,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:43,-0.038896746817538984,-0.038896746817538984,189.94,190.26,191.76,189.05,275112,189.4842,189.8034,191.2998,188.5963,275112,"Dec 3, 20",-2.5200000000000102,-0.0131
61,2020-12-04 00:00:00,192.78,193.205,191.29,191.5,IEX,285715,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:35,-0.0261669024045262,-0.0261669024045262,191.5,192.78,193.205,191.29,285715,191.0404,192.3174,192.7413,190.8309,285715,"Dec 4, 20",1.8600000000000136,0.0097
60,2020-12-07 00:00:00,190.92,192.78,190.18,192.72,IEX,192561,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:43,-0.035562739947464235,-0.035562739947464235,192.72,190.92,192.78,190.18,192561,192.2575,190.4618,192.3174,189.7236,192561,"Dec 7, 20",-3.160000000000025,-0.0163
59,2020-12-08 00:00:00,194.08,195.66,189.76,189.76,IEX,350503,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:45,-0.019599919175591004,-0.019599919175591004,189.76,194.08,195.66,189.76,350503,189.3046,193.6142,195.1905,189.3046,350503,"Dec 8, 20",-0.37999999999999545,-0.002
58,2020-12-09 00:00:00,194.46,195.185,192.18,194.26,IEX,310474,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:35,-0.01768033946251768,-0.01768033946251768,194.26,194.46,195.185,192.18,310474,193.7938,193.9933,194.7166,191.7188,310474,"Dec 9, 20",2.5900000000000034,0.0135
57,2020-12-10 00:00:00,191.87,194.82,191.045,194.09,IEX,329026,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:51,-0.030763790664780778,-0.030763790664780778,194.09,191.87,194.82,191.045,329026,193.6242,191.4095,194.3525,190.5865,329026,"Dec 10, 20",-1.0600000000000023,-0.0055
56,2020-12-11 00:00:00,192.93,193.44,190.17,191.02,IEX,304257,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:54,-0.025409173570418272,-0.025409173570418272,191.02,192.93,193.44,190.17,304257,190.5616,192.467,192.9758,189.7136,304257,"Dec 11, 20",0.2600000000000193,0.0013
55,2020-12-14 00:00:00,192.67,195.75,192.58,194.13,IEX,416461,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:58,-0.026722570216205395,-0.026722570216205395,194.13,192.67,195.75,192.58,416461,193.6641,192.2076,195.2802,192.1178,416461,"Dec 14, 20",-3.730000000000018,-0.019
54,2020-12-15 00:00:00,196.4,197.675,193.88,193.88,IEX,454761,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:46,-0.007880379874722176,-0.007880379874722176,193.88,196.4,197.675,193.88,454761,193.4147,195.9287,197.2006,193.4147,454761,"Dec 15, 20",1.0100000000000193,0.0052
53,2020-12-16 00:00:00,195.39,196.56,194.21,196.23,IEX,283971,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:52,-0.012982420691048805,-0.012982420691048805,196.23,195.39,196.56,194.21,283971,195.7591,194.9211,196.0883,193.7439,283971,"Dec 16, 20",-2.490000000000009,-0.0126
52,2020-12-17 00:00:00,197.88,198.71,195.73,195.73,IEX,269533,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:55,-0.0004041220448576101,-0.0004041220448576101,195.73,197.88,198.71,195.73,269533,195.2603,197.4051,198.2331,195.2603,269533,"Dec 17, 20",-0.6700000000000159,-0.0034
51,2020-12-18 00:00:00,198.55,199.4,195.77,198.01,IEX,663742,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:36,0.002980400080824426,0.002980400080824426,198.01,198.55,199.4,195.77,663742,197.5348,198.0735,198.9215,195.3002,663742,"Dec 18, 20",0.21999999999999886,0.0011
50,2020-12-21 00:00:00,198.33,198.5,192.64,195.97,IEX,369199,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:56,0.0018690644574661777,0.0018690644574661777,195.97,198.33,198.5,192.64,369199,195.4997,197.854,198.0236,192.1777,369199,"Dec 21, 20",1.9400000000000261,0.0099
49,2020-12-22 00:00:00,196.39,198.24,195.49,197.56,IEX,418177,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:55,-0.007930895130329468,-0.007930895130329468,197.56,196.39,198.24,195.49,418177,197.0859,195.9187,197.7643,195.0209,418177,"Dec 22, 20",1.579999999999984,0.0081
48,2020-12-23 00:00:00,194.81,197.7,194.31,196.35,IEX,264964,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:56,-0.01591230551626594,-0.01591230551626594,196.35,194.81,197.7,194.31,264964,195.8788,194.3425,197.2256,193.8437,264964,"Dec 23, 20",-1.75,-0.0089
47,2020-12-24 00:00:00,196.56,196.56,192.885,194.9,IEX,152883,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:52,-0.0070721357850071,-0.0070721357850071,194.9,196.56,196.56,192.885,152883,194.4323,196.0883,196.0883,192.4221,152883,"Dec 24, 20",0.6500000000000057,0.0033
46,2020-12-28 00:00:00,195.91,198.8787,195.54,197.5,IEX,132784,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:56,-0.010355627399474699,-0.010355627399474699,197.5,195.91,198.8787,195.54,132784,197.026,195.4399,198.4014,195.0707,132784,"Dec 28, 20",0.6800000000000068,0.0035
45,2020-12-29 00:00:00,195.23,197.31,193.06,196.43,IEX,179401,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:53,-0.013790664780763882,-0.013790664780763882,196.43,195.23,197.31,193.06,179401,195.9586,194.7615,196.8365,192.5967,179401,"Dec 29, 20",-1.4000000000000057,-0.0071
44,2020-12-30 00:00:00,196.63,197.3,195.73,196.21,IEX,210519,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:35,-0.006718528995756781,-0.006718528995756781,196.21,196.63,197.3,195.73,210519,195.7391,196.1581,196.8265,195.2603,210519,"Dec 30, 20",-2.569999999999993,-0.0129
43,2020-12-31 00:00:00,199.2,199.445,195.97,196.89,IEX,290028,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:59,0.00626389169529188,0.00626389169529188,196.89,199.2,199.445,195.97,290028,196.4175,198.722,198.9664,195.4997,290028,"Dec 31, 20",3.8899999999999864,0.0199
42,2021-01-04 00:00:00,195.31,199.19,193.91,198.84,IEX,339492,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:57,-0.013386542735906271,-0.013386542735906271,198.84,195.31,199.19,193.91,339492,198.3628,194.8413,198.712,193.4447,339492,"Jan 4, 21",0.37999999999999545,0.0019
41,2021-01-05 00:00:00,194.93,197.69,194.15,195.46,IEX,252711,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:58,-0.015306122448979597,-0.015306122448979597,195.46,194.93,197.69,194.15,252711,194.9909,194.4622,197.2156,193.6841,252711,"Jan 5, 21",-7.25,-0.0359
40,2021-01-06 00:00:00,202.18,203.21,196.57,197.61,IEX,517038,HISTORICAL_PRICES,IEX,,2021-01-13 06:17:00,0.021317437866235595,0.021317437866235595,197.61,202.18,203.21,196.57,517038,197.1358,201.6948,202.7223,196.0983,517038,"Jan 6, 21",-6.060000000000002,-0.0291
39,2021-01-07 00:00:00,208.24,208.66,202.21,202.21,IEX,379880,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:58,0.05192968276419479,0.05192968276419479,202.21,208.24,208.66,202.21,379880,201.7247,207.7403,208.1593,201.7247,379880,"Jan 7, 21",1.3200000000000216,0.0064
38,2021-01-08 00:00:00,206.92,208.95,204.16,207.75,IEX,250552,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:52,0.04526166902404516,0.04526166902404516,207.75,206.92,208.95,204.16,250552,207.2514,206.4234,208.4486,203.6701,250552,"Jan 8, 21",-1.6500000000000057,-0.0079
37,2021-01-11 00:00:00,208.57,209.36,205.45,205.45,IEX,326397,HISTORICAL_PRICES,IEX,,2021-01-13 06:17:00,0.053596686199232094,0.053596686199232094,205.45,208.57,209.36,205.45,326397,204.957,208.0695,208.8576,204.957,326397,"Jan 11, 21",0.21999999999999886,0.0011
36,2021-01-12 00:00:00,208.35,211.71,207.15,209.33,IEX,317649,HISTORICAL_PRICES,IEX,,2021-01-13 06:16:51,0.05248535057587384,0.05248535057587384,209.33,208.35,211.71,207.15,317649,208.8276,207.85,211.2019,206.6529,317649,"Jan 12, 21",5.430000000000007,0.0268
35,2021-01-13 00:00:00,202.92,206.8,202.33,206.8,IEX,290778,HISTORICAL_PRICES,IEX,,2021-01-14 02:16:39,0.02505556678116781,0.02505556678116781,206.8,202.92,206.8,202.33,290778,206.8,202.92,206.8,202.33,290778,"Jan 13, 21",3.6399999999999864,0.0183
34,2021-01-14 00:00:00,199.28,202.19,198.75,199.89,IEX,400610,HISTORICAL_PRICES,IEX,,2021-01-15 02:00:27,0.006668013740149491,0.006668013740149491,199.89,199.28,202.19,198.75,400610,199.89,199.28,202.19,198.75,400610,"Jan 14, 21",5.240000000000009,0.027
33,2021-01-15 00:00:00,194.04,198.02,192.99,197.97,IEX,488880,HISTORICAL_PRICES,IEX,,2021-01-16 02:16:17,-0.019801980198019882,-0.019801980198019882,197.97,194.04,198.02,192.99,488880,197.97,194.04,198.02,192.99,488880,"Jan 15, 21",0.6099999999999852,0.0032
32,2021-01-19 00:00:00,193.43,196.88,193.26,195.16,IEX,630397,HISTORICAL_PRICES,IEX,,2021-01-20 02:16:17,-0.022883410790058602,-0.022883410790058602,195.16,193.43,196.88,193.26,630397,195.16,193.43,196.88,193.26,630397,"Jan 19, 21",-4.849999999999994,-0.0245
31,2021-01-20 00:00:00,198.28,199.48,194.53,194.72,IEX,847182,HISTORICAL_PRICES,IEX,,2021-01-21 02:16:20,0.0016164881794301534,0.0016164881794301534,194.72,198.28,199.48,194.53,847182,194.72,198.28,199.48,194.53,847182,"Jan 20, 21",2.75,0.0141
30,2021-01-21 00:00:00,195.53,199.76,193.53,197.98,IEX,408906,HISTORICAL_PRICES,IEX,,2021-01-22 02:16:14,-0.012275207112548023,-0.012275207112548023,197.98,195.53,199.76,193.53,408906,197.98,195.53,199.76,193.53,408906,"Jan 21, 21",-1.009999999999991,-0.0051
29,2021-01-22 00:00:00,196.54,197.66,193.71,195.12,IEX,401428,HISTORICAL_PRICES,IEX,,2021-01-23 02:16:17,-0.007173166296221539,-0.007173166296221539,195.12,196.54,197.66,193.71,401428,195.12,196.54,197.66,193.71,401428,"Jan 22, 21",2.4099999999999966,0.0124
28,2021-01-25 00:00:00,194.13,197.65,192.8,195.6,IEX,480153,HISTORICAL_PRICES,IEX,,2021-01-26 01:48:11,-0.019347342897555124,-0.019347342897555124,195.6,194.13,197.65,192.8,480153,195.6,194.13,197.65,192.8,480153,"Jan 25, 21",0.6999999999999886,0.0036
27,2021-01-26 00:00:00,193.43,196.01,191.28,195.48,IEX,225207,HISTORICAL_PRICES,IEX,,2021-01-27 01:48:32,-0.022883410790058602,-0.022883410790058602,195.48,193.43,196.01,191.28,225207,195.48,193.43,196.01,191.28,225207,"Jan 26, 21",5.099999999999994,0.0271
26,2021-01-27 00:00:00,188.33,192.36,186.26,190.8,IEX,421855,HISTORICAL_PRICES,IEX,,2021-01-28 01:48:16,-0.048646191149727194,-0.048646191149727194,190.8,188.33,192.36,186.26,421855,190.8,188.33,192.36,186.26,421855,"Jan 27, 21",-0.44999999999998863,-0.0024
25,2021-01-28 00:00:00,188.78,193.04,188.62,191.05,IEX,378754,HISTORICAL_PRICES,IEX,,2021-01-29 03:16:13,-0.04637300464740355,-0.04637300464740355,191.05,188.78,193.04,188.62,378754,191.05,188.78,193.04,188.62,378754,"Jan 28, 21",2.5900000000000034,0.0139
24,2021-01-29 00:00:00,186.19,188.73,185.23,188.01,IEX,549800,HISTORICAL_PRICES,IEX,,2021-01-30 02:16:13,-0.05945645584966665,-0.05945645584966665,188.01,186.19,188.73,185.23,549800,188.01,186.19,188.73,185.23,549800,"Jan 29, 21",-3.2299999999999898,-0.0171
23,2021-02-01 00:00:00,189.42,191.51,186.63,187.91,IEX,306481,HISTORICAL_PRICES,IEX,,2021-02-02 04:00:14,-0.04314002828854324,-0.04314002828854324,187.91,189.42,191.51,186.63,306481,187.91,189.42,191.51,186.63,306481,"Feb 1, 21",-4.380000000000024,-0.0226
22,2021-02-02 00:00:00,193.8,195.37,190.34,191.44,IEX,532477,HISTORICAL_PRICES,IEX,,2021-02-03 02:48:16,-0.021014346332592426,-0.021014346332592426,191.44,193.8,195.37,190.34,532477,191.44,193.8,195.37,190.34,532477,"Feb 2, 21",-0.9899999999999807,-0.0051
21,2021-02-03 00:00:00,194.79,195.54,192.83,193.72,IEX,480332,HISTORICAL_PRICES,IEX,,2021-02-04 01:48:10,-0.01601333602748038,-0.01601333602748038,193.72,194.79,195.54,192.83,480332,193.72,194.79,195.54,192.83,480332,"Feb 3, 21",5.1699999999999875,0.0273
20,2021-02-04 00:00:00,189.62,202.71,188.04,195.95,IEX,729889,HISTORICAL_PRICES,IEX,,2021-02-05 02:00:24,-0.042129723176399285,-0.042129723176399285,195.95,189.62,202.71,188.04,729889,195.95,189.62,202.71,188.04,729889,"Feb 4, 21",-2.7299999999999898,-0.0142
19,2021-02-05 00:00:00,192.35,195.17,190.56,190.56,IEX,1101677,HISTORICAL_PRICES,IEX,,2021-02-06 02:16:18,-0.02833905839563555,-0.02833905839563555,190.56,192.35,195.17,190.56,1101677,190.56,192.35,195.17,190.56,1101677,"Feb 5, 21",-6.0800000000000125,-0.0306
18,2021-02-08 00:00:00,198.43,199.39,191.69,193.25,IEX,870104,HISTORICAL_PRICES,IEX,,2021-02-09 01:48:15,0.0023742170135380826,0.0023742170135380826,193.25,198.43,199.39,191.69,870104,193.25,198.43,199.39,191.69,870104,"Feb 8, 21",0.8700000000000045,0.0044
17,2021-02-09 00:00:00,197.56,199.49,195.97,198.54,IEX,433016,HISTORICAL_PRICES,IEX,,2021-02-10 03:02:25,-0.0020206102242877636,-0.0020206102242877636,198.54,197.56,199.49,195.97,433016,198.54,197.56,199.49,195.97,433016,"Feb 9, 21",-1.8000000000000114,-0.009
16,2021-02-10 00:00:00,199.36,200.25,198.21,198.9,IEX,359762,HISTORICAL_PRICES,IEX,,2021-02-11 03:48:17,0.0070721357850071,0.0070721357850071,198.9,199.36,200.25,198.21,359762,198.9,199.36,200.25,198.21,359762,"Feb 10, 21",1.3600000000000136,0.0069
15,2021-02-11 00:00:00,198.0,200.23,196.8,199.94,IEX,484763,HISTORICAL_PRICES,IEX,,2021-02-12 01:48:10,0.00020206102242873328,0.00020206102242873328,199.94,198.0,200.23,196.8,484763,199.94,198.0,200.23,196.8,484763,"Feb 11, 21",-1.8700000000000045,-0.0094
14,2021-02-12 00:00:00,199.87,199.95,197.15,197.32,IEX,353314,HISTORICAL_PRICES,IEX,,2021-02-13 02:16:21,0.009648413820973917,0.009648413820973917,197.32,199.87,199.95,197.15,353314,197.32,199.87,199.95,197.15,353314,"Feb 12, 21",2.5800000000000125,0.0131
13,2021-02-16 00:00:00,197.29,202.88,197.28,200.12,IEX,449969,HISTORICAL_PRICES,IEX,,2021-02-17 02:00:19,-0.003384522125682036,-0.003384522125682036,200.12,197.29,202.88,197.28,449969,200.12,197.29,202.88,197.28,449969,"Feb 16, 21",3.789999999999992,0.0196
12,2021-02-17 00:00:00,193.5,196.81,192.67,196.81,IEX,570469,HISTORICAL_PRICES,IEX,,2021-02-18 02:48:14,-0.022529804000808284,-0.022529804000808284,196.81,193.5,196.81,192.67,570469,196.81,193.5,196.81,192.67,570469,"Feb 17, 21",-0.12000000000000455,-0.0006
11,2021-02-18 00:00:00,193.62,193.72,190.95,193.06,IEX,348995,HISTORICAL_PRICES,IEX,,2021-02-19 02:02:07,-0.02192362093352194,-0.02192362093352194,193.06,193.62,193.72,190.95,348995,193.06,193.62,193.72,190.95,348995,"Feb 18, 21",-3.1299999999999955,-0.0159
10,2021-02-19 00:00:00,196.75,197.94,194.4506,195.2,IEX,364486,HISTORICAL_PRICES,IEX,,2021-02-20 02:16:19,-0.006112345928470438,-0.006112345928470438,195.2,196.75,197.94,194.4506,364486,195.2,196.75,197.94,194.4506,364486,"Feb 19, 21",-0.5500000000000114,-0.0028
9,2021-02-22 00:00:00,197.3,197.99,194.58,195.2,IEX,360930,HISTORICAL_PRICES,IEX,,2021-02-23 05:00:20,-0.0033340068700747454,-0.0033340068700747454,195.2,197.3,197.99,194.58,360930,195.2,197.3,197.99,194.58,360930,"Feb 22, 21",0.4900000000000091,0.0025
8,2021-02-23 00:00:00,196.81,199.92,194.94,197.91,IEX,530192,HISTORICAL_PRICES,IEX,,2021-02-24 02:00:15,-0.005809254394827266,-0.005809254394827266,197.91,196.81,199.92,194.94,530192,197.91,196.81,199.92,194.94,530192,"Feb 23, 21",-1.1200000000000045,-0.0057
7,2021-02-24 00:00:00,197.93,199.77,196.03,196.32,IEX,353846,HISTORICAL_PRICES,IEX,,2021-02-25 02:00:22,-0.00015154576682158586,-0.00015154576682158586,196.32,197.93,199.77,196.03,353846,196.32,197.93,199.77,196.03,353846,"Feb 24, 21",0.8199999999999932,0.0042
6,2021-02-25 00:00:00,197.11,198.925,195.94,197.39,IEX,262542,HISTORICAL_PRICES,IEX,,2021-02-26 02:32:15,-0.004293796726611408,-0.004293796726611408,197.39,197.11,198.925,195.94,262542,197.39,197.11,198.925,195.94,262542,"Feb 25, 21",1.9400000000000261,0.0099
5,2021-02-26 00:00:00,195.17,197.64,194.54,197.6,IEX,342977,HISTORICAL_PRICES,IEX,,2021-02-27 02:16:16,-0.014093756314407053,-0.014093756314407053,197.6,195.17,197.64,194.54,342977,197.6,195.17,197.64,194.54,342977,"Feb 26, 21",-4.740000000000009,-0.0237
4,2021-03-01 00:00:00,199.91,202.4,196.5,196.5,IEX,267314,HISTORICAL_PRICES,IEX,,2021-03-02 02:16:18,0.00985047484340265,0.00985047484340265,196.5,199.91,202.4,196.5,267314,196.5,199.91,202.4,196.5,267314,"Mar 1, 21",0.13999999999998636,0.0007
3,2021-03-02 00:00:00,199.77,200.63,197.555,200.0,IEX,282384,HISTORICAL_PRICES,IEX,,2021-03-03 02:00:19,0.009143261264902012,0.009143261264902012,200.0,199.77,200.63,197.555,282384,200.0,199.77,200.63,197.555,282384,"Mar 2, 21",0.5900000000000034,0.003
2,2021-03-03 00:00:00,199.18,201.01,198.83,200.12,IEX,248607,HISTORICAL_PRICES,IEX,,2021-03-04 02:00:26,0.006162861184077585,0.006162861184077585,200.12,199.18,201.01,198.83,248607,200.12,199.18,201.01,198.83,248607,"Mar 3, 21",4.050000000000011,0.0208
1,2021-03-04 00:00:00,195.13,199.14,192.55,198.4,IEX,351285,HISTORICAL_PRICES,IEX,,2021-03-05 02:00:26,-0.014295817336835787,-0.014295817336835787,198.4,195.13,199.14,192.55,351285,198.4,195.13,199.14,192.55,351285,"Mar 4, 21",-2.8300000000000125,-0.0143
0,2021-03-05 00:00:00,197.96,198.33,191.38,197.27,IEX,412799,HISTORICAL_PRICES,IEX,,2021-03-06 02:16:14,0.0,0.0,197.27,197.96,198.33,191.38,412799,197.27,197.96,198.33,191.38,412799,"Mar 5, 21",0.0,0.0
